articleNo,articleName,articleStatus,realEstateTypeCode,realEstateTypeName,articleRealEstateTypeCode,articleRealEstateTypeName,tradeTypeCode,tradeTypeName,verificationTypeCode,floorInfo,rentPrc,priceChangeState,isPriceModification,dealOrWarrantPrc,area1,area2,direction,articleConfirmYmd,representativeImgUrl,representativeImgTypeCode,representativeImgThumb,siteImageCount,articleFeatureDesc,tagList,buildingName,sameAddrCnt,sameAddrDirectCnt,sameAddrMaxPrc,sameAddrMinPrc,cpid,cpName,cpPcArticleUrl,cpPcArticleBridgeUrl,cpPcArticleLinkUseAtArticleTitleYn,cpPcArticleLinkUseAtCpNameYn,cpMobileArticleUrl,cpMobileArticleLinkUseAtArticleTitleYn,cpMobileArticleLinkUseAtCpNameYn,latitude,longitude,isLocationShow,realtorName,realtorId,tradeCheckedByOwner,isDirectTrade,isInterest,isComplex,detailAddress,detailAddressYn,search_day
2204040012,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,A1,매매,DOC,05월 23일,,SAME,False,"2억 5,000",184,92,,20220208,,,,0,역세권 드라이브인 가능한 공장과 사무실,"['4년이내', '역세권', '주차가능']",지식산업센터,1,0.0,"2억 5,000","2억 5,000",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2204040012,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2204040012,False,True,37.517708,126.720958,True,부평산단공인중개사사무소,bpsd33,False,False,False,False,,N,20220209
2204068728,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,DOC,03월 07일,160,SAME,False,"2,000",136,136,,20220208,,,,0,"코너자리로 전망시원한 사무실최적 40ㅍ,또는 80ㅍ임대가능","['25년이내', '융자금없는', '역세권', '천장에어컨']",지식산업센터,1,0.0,"2,000/160","2,000/160",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2204068728,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2204068728,False,True,37.517433,126.719434,True,나공단공인중개사사무소,,False,False,False,False,,N,20220209
2204040681,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,5/B1,"3,000",SAME,False,3억,3590,5348,,20220208,,,,0,단독공장임대 전체연면적1618 부분임대가능함,"['25년이내', '융자금없는']",공장,1,0.0,"3억/3,000","3억/3,000",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2204040681,,False,True,,False,False,37.514541,126.704565,True,경인공인중개사사무소,jyj11jjj,False,False,False,False,,N,20220209
2204072658,공장,R0,GJCG,공장/창고,E02,공장/창고,A1,매매,DOC,3/B1,,SAME,False,"27억 8,300",920,2268,,20220208,,,,0,청천동 공장,"['25년이상', '천장에어컨']",공장,1,0.0,"27억 8,300","27억 8,300",kairos,보는부동산,https://www.bonun.co.kr/cttdtlfordsk?2204072658,,False,True,https://www.bonun.co.kr/cttdtlformob?2204072658,False,True,37.516805,126.705899,True,부평일번가부동산,dlfqjsrk3000,False,False,False,False,,N,20220209
2204039724,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,A1,매매,DOC,12월 15일,,SAME,False,"4억 3,000",224,113,,20220208,,,,0,12층 코너 양창의 계양산 전망의 사무실,"['2년이내', '주차가능', '천장에어컨']",지식산업센터,1,0.0,"4억 3,000","4억 3,000",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2204039724,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2204039724,False,True,37.521784,126.721212,True,부평산단공인중개사사무소,bpsd33,False,False,False,False,,N,20220209
2203916725,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,3/B15,240,SAME,False,"2,400",2519,1672,,20220207,,,,0,1층 전용80ㅍ층고 8M 복층공사완료,"['25년이상', '융자금없는']",공장,2,0.0,"6,000/600","2,400/240",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2203916725,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2203916725,False,True,37.521742,126.698426,True,공단타워공인중개사사사무소,gonddantower,False,False,False,False,,N,20220209
2203917246,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,4/-,200,SAME,False,"2,000",942,2288,,20220207,,,,0,3층 준신축급 전용100ㅍ 화물엘베有,"['10년이내', '융자금없는', '엘리베이터']",공장,1,0.0,"2,000/200","2,000/200",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2203917246,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2203917246,False,True,37.523319,126.714167,True,공단타워공인중개사사사무소,gonddantower,False,False,False,False,,N,20220209
2203985360,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,15/-,90,SAME,False,"1,000",15788,114100,,20220207,,,,0,전용26ㅍ 발코니별도2.5ㅍ 소형신축공장,"['2년이내', '엘리베이터', '보안', '화재경보기']",공장,1,0.0,"1,000/90","1,000/90",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2203985360,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2203985360,False,True,37.521784,126.721212,True,부평제이타워공인중개사사무소,bbjt337,False,False,False,False,,N,20220209
2203992082,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,DOC,01월 15일,120,SAME,False,"1,200",169,86,,20220207,,,,0,1층 전용26ㅍ 베란다2.5ㅍ 중량기계가능 6.5m 가능,"['2년이내', '1층', '주차가능', '베란다']",지식산업센터,1,0.0,"1,200/120","1,200/120",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2203992082,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2203992082,False,True,37.521784,126.721212,True,부평제이타워공인중개사사무소,bbjt337,False,False,False,False,,N,20220209
2203917029,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,2/-,160,SAME,False,"1,600",661,881,,20220207,,,,0,2층 전용45ㅍ 소형공장 창고 사무실,"['10년이내', '융자금없는']",공장,2,0.0,"1,600/160","1,000/100",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2203917029,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2203917029,False,True,37.522913,126.715038,True,공단타워공인중개사사사무소,gonddantower,False,False,False,False,,N,20220209
2203916164,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,DOC,05월 12일,150,SAME,False,"2,000",208,132,,20220207,,,,0,전용40.수리완료 지식산업센터 사무실겸 공장 추천,"['25년이내', '융자금없는', '역세권']",지식산업센터,1,0.0,"2,000/150","2,000/150",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2203916164,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2203916164,False,True,37.517433,126.719434,True,공단타워공인중개사사사무소,gonddantower,False,False,False,False,,N,20220209
2203991775,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,A1,매매,DOC,05월 15일,,SAME,False,"3억 3,000",164,83,,20220207,,,,0,,"['2년이내', '주차가능', '엘리베이터', '보안']",지식산업센터,1,0.0,"3억 3,000","3억 3,000",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2203991775,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2203991775,False,True,37.521784,126.721212,True,부평제이타워공인중개사사무소,bbjt337,False,False,False,False,,N,20220209
2203967076,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,3/-,360,SAME,False,"3,600",5384,8721,,20220207,,,,0,2층 전용 200ㅍ 임대료 저렴한 공장,"['25년이상', '융자금없는']",공장,1,0.0,"3,600/360","3,600/360",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2203967076,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2203967076,False,True,37.522303,126.718781,True,나공단공인중개사사무소,,False,False,False,False,,N,20220209
2203916368,창고,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,2/-,320,SAME,False,"5,000",346,313,,20220207,,,,0,1층 물류 창고 최적 층고10m,"['15년이내', '융자금없는', '화재경보기']",창고,1,0.0,"5,000/320","5,000/320",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2203916368,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2203916368,False,True,37.518986,126.706107,True,공단타워공인중개사사사무소,gonddantower,False,False,False,False,,N,20220209
2203917816,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,6/-,560,SAME,False,"5,600",1400,4731,,20220207,,,,0,4층 전용 280ㅍ준신축급 깨끗한 공장,"['10년이내', '융자금없는']",공장,1,0.0,"5,600/560","5,600/560",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2203917816,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2203917816,False,True,37.523092,126.720577,True,공단타워공인중개사사사무소,gonddantower,False,False,False,False,,N,20220209
2203984275,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,15/-,50,SAME,False,500,15788,114100,,20220207,,,,0,소형사무실 또는 조립 전용9ㅍ 발코니별도,"['2년이내', '엘리베이터', '보안', '화재경보기']",공장,1,0.0,500/50,500/50,SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2203984275,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2203984275,False,True,37.521784,126.721212,True,부평제이타워공인중개사사무소,bbjt337,False,False,False,False,,N,20220209
2203917492,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,A1,매매,DOC,01월 12일,,SAME,False,4억,105,105,,20220207,,,,0,지식산업센터 1층 로비 정중앙 입지좋은 매물,"['25년이내', '역세권', '1층']",지식산업센터,1,0.0,4억,4억,SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2203917492,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2203917492,False,True,37.517433,126.719434,True,공단타워공인중개사사사무소,gonddantower,False,False,False,False,,N,20220209
2203959526,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,DOC,12월 15일,50,SAME,False,500,57,29,,20220207,,,,0,소형사무실 전용9ㅍ 발코니 별도,"['2년이내', '융자금없는', '주차가능', '엘리베이터']",지식산업센터,1,0.0,500/50,500/50,SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2203959526,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2203959526,False,True,37.521784,126.721212,True,부평제이타워공인중개사사무소,bbjt337,False,False,False,False,,N,20220209
2203915665,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,DOC,07월 12일,300,SAME,False,"4,000",442,264,,20220207,,,,0,전용 80 지식산업센터 인테리어되어잇음 남향 채광좋음,"['25년이내', '융자금없는', '역세권']",지식산업센터,1,0.0,"4,000/300","4,000/300",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2203915665,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2203915665,False,True,37.517433,126.719434,True,공단타워공인중개사사사무소,gonddantower,False,False,False,False,,N,20220209
2203828269,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,A1,매매,DOC,13/15,,SAME,False,"1억 3,000",36,18,,20220207,,,,0,풀옵션 복층형 월세끼고 매매,"['2년이내', '주차가능', '풀옵']",지식산업센터,1,0.0,"1억 3,000","1억 3,000",hkdotcom,한경부동산,https://realestate.hankyung.com/naver-listing?UID=2203828269,,False,True,,False,False,37.521784,126.721212,True,정연부동산공인중개사사무소,wjdrudah8086,False,False,False,False,,N,20220209
2203888887,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,10/B1,140,SAME,False,"1,500",17875,131,,20220207,,,,0,지식산업센터내 전용40ㅍ으로 저렴한매물,"['15년이내', '융자금없는', '역세권', '천장에어컨']",공장,1,0.0,"1,500/140","1,500/140",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2203888887,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2203888887,False,True,37.518794,126.720762,True,나공단공인중개사사무소,,False,False,False,False,,N,20220209
2203839877,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,2/-,320,SAME,False,"5,000",346,313,,20220207,,,,0,"1층 72, 2층 23, 층고10, 대형차량 진입용이","['15년이내', '융자금없는']",공장,2,0.0,"5,000/320","5,000/320",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2203839877,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2203839877,False,True,37.518986,126.706107,True,신흥공장부동산공인중개사사무소,w5743838,False,False,False,False,,N,20220209
2203913727,창고,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,2/-,350,SAME,False,"3,000",343,238,,20220207,,,,0,2층단독건물임대1층 물류창고2층 사무실위치좋음,"['15년이내', '융자금없는']",창고,1,0.0,"3,000/350","3,000/350",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2203913727,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2203913727,False,True,37.518906,126.706218,True,영진공인중개사사무소,suk927766,False,False,False,False,,N,20220209
2203878803,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,6/-,760,SAME,False,"7,600",1798,6102,,20220207,,,,0,대형차진입  3층380  카리프트 옥상주차장 동력충분,"['15년이내', '융자금없는']",공장,1,0.0,"7,600/760","7,600/760",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2203878803,,False,True,,False,False,37.521359,126.719509,True,경인공인중개사사무소,jyj11jjj,False,False,False,False,,N,20220209
2203845056,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,DOC,10월 12일,150,SAME,False,"2,000",223,137,,20220207,,,,0,,"['융자금없는', '역세권']",지식산업센터,1,0.0,"2,000/150","2,000/150",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2203845056,,False,True,,False,False,37.517433,126.719434,True,공장공인중개사사무소,hns8949,False,False,False,False,,N,20220209
2203844836,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,DOC,05월 09일,150,SAME,False,"2,000",215,132,,20220207,,,,0,,"['융자금없는', '역세권']",지식산업센터,1,0.0,"2,000/150","2,000/150",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2203844836,,False,True,,False,False,37.517433,126.719434,True,공장공인중개사사무소,hns8949,False,False,False,False,,N,20220209
2203903009,공장,R0,GJCG,공장/창고,E02,공장/창고,A1,매매,DOC,15/B1,,SAME,False,"3억 3,000",4810,86,,20220207,,,,0,신축지식산업센터 7층 전용 26ㅍ,['2년이내'],공장,1,0.0,"3억 3,000","3억 3,000",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2203903009,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2203903009,False,True,37.521784,126.721212,True,나공단공인중개사사무소,,False,False,False,False,,N,20220209
2203877929,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,6/B1,200,SAME,False,"2,000",3104,9229,,20220207,,,,0,마당넓고 주차편리 대형차진입 가능 3층전용100 임대,"['25년이상', '융자금없는']",공장,1,0.0,"2,000/200","2,000/200",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2203877929,,False,True,,False,False,37.515856,126.705605,True,경인공인중개사사무소,jyj11jjj,False,False,False,False,,N,20220209
2203893982,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,6/-,"1,000",SAME,False,1억,1656,1123,,20220207,,,,0,"1층,340,층고7,역세권,전력충분,고속도로진출입용이,마당넓음.","['10년이내', '융자금없는', '엘리베이터', '화재경보기']",공장,1,0.0,"1억/1,000","1억/1,000",industry,산업부동산,http://land.daara.co.kr/n_link.php?UID=2203893982,,False,True,http://land.daara.co.kr/n_link.php?UID=2203893982,False,True,37.521495,126.718314,True,가공단부동산공인중개사사무소,,False,False,False,False,,N,20220209
2203878293,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,6/B1,75,SAME,False,"1,000",3104,9229,,20220207,,,,0,마당넓고 주차편리 대형자진입편리 공장임대,"['25년이상', '융자금없는']",공장,1,0.0,"1,000/75","1,000/75",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2203878293,,False,True,,False,False,37.515856,126.705605,True,경인공인중개사사무소,jyj11jjj,False,False,False,False,,N,20220209
2203888963,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,3/B3,430,SAME,False,"4,300",910,1494,,20220207,,,,0,신축공장 전용181 고속도로옆 화물용승강기 분할가능,['2년이내'],공장,1,0.0,"4,300/430","4,300/430",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2203888963,,False,True,,False,False,37.523299,126.711866,True,리마1공인중개사사무소,s5694600,False,False,False,False,,N,20220209
2204191336,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,1/-,210,SAME,False,"2,100",984,231,,20220209,,,,0,1층70ㅍ 씽크대나 간판공장 굿,"['25년이내', '융자금없는']",공장,1,0.0,"2,100/210","2,100/210",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2204191336,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2204191336,False,True,0.0,0.0,False,공장24시공인중개사사무소,p1154919,False,False,False,False,,N,20220209
2204191303,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,2/-,100,SAME,False,"1,000",521,181,,20220209,,,,0,2층 75ㅍ 조립공장 굿,"['25년이내', '융자금없는']",공장,1,0.0,"1,000/100","1,000/100",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2204191303,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2204191303,False,True,0.0,0.0,False,공장24시공인중개사사무소,p1154919,False,False,False,False,,N,20220209
2204113765,대,R0,TJ,토지,E03,토지/임야,A1,매매,DOC,,,SAME,False,55억,1362,0,,20220208,,,,0,오피스텔부지 굿,[],대,1,0.0,55억,55억,SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2204113765,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2204113765,False,True,0.0,0.0,False,공장24시공인중개사사무소,p1154919,False,False,False,False,,N,20220209
2203841119,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,1/B15,120,SAME,False,"1,200",15788,170,,20220207,,,,0,제이타워3차1층  분양51 전용29 베란다2.5,"['2년이내', '베란다']",공장,1,0.0,"1,200/120","1,200/120",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2203841119,,False,True,,False,False,0.0,0.0,False,모아부동산컨설팅공인,5291588,False,False,False,False,,N,20220209
2203841056,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,DOC,09월 15일,100,SAME,False,"1,000",170,86,,20220207,,,,0,제이타워3차9층공장 전용26ㅍ 베란다2.5ㅍ,"['2년이내', '주차가능', '베란다']",지식산업센터,1,0.0,"1,000/100","1,000/100",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2203841056,,False,True,,False,False,0.0,0.0,False,모아부동산컨설팅공인,5291588,False,False,False,False,,N,20220209
2204136329,상가건물,R0,GM,건물,D03,상가건물,A1,매매,NONE,2/-,,SAME,False,38억,450,535,,20220208,,,,0,"유동인구,차량통행많고,6천세대 배후건설중,세안고,미래가치굿","['25년이상', '관리비10만원이하']",상가건물,1,,38억,38억,KAR,한국공인중개사협회,http://www.karhanbang.com/naver_link.asp?UID=2204136329,,False,False,,False,False,37.519029,126.704217,True,다복부동산공인중개사사무소,ry15240,False,False,False,False,,N,20220209
2204144307,상가건물,R0,GM,건물,D03,상가건물,A1,매매,NONE,4/B1,,SAME,False,"23억 5,000",260,494,,20220208,,,,0,,['25년이상'],상가건물,1,,"23억 5,000","23억 5,000",KAR,한국공인중개사협회,http://www.karhanbang.com/naver_link.asp?UID=2204144307,,False,False,,False,False,37.520033,126.706544,True,트리플공인중개사사무소,triple3500,False,False,False,False,,N,20220209
2203926037,일반사무실,R0,SMS,사무실,D01,사무실,B2,월세,NONE,04월 05일,50,SAME,False,"1,000",60,50,동향,20220207,,,,0,"올수리,공실,엘유있음,화장실별도","['25년이내', '융자금적은', '총5층', '동향']",일반사무실,1,,"1,000/50","1,000/50",KAR,한국공인중개사협회,http://www.karhanbang.com/naver_link.asp?UID=2203926037,,False,False,,False,False,37.519992,126.708162,True,광명공인중개사사무소,jhy5194252,False,False,False,False,,N,20220209
2203926794,일반사무실,R0,SMS,사무실,D01,사무실,B2,월세,NONE,04월 05일,40,SAME,False,"1,000",39,39,동향,20220207,,,,0,"입주즉시,엘베있음,가격협의","['25년이상', '융자금적은', '엘리베이터', '총5층']",일반사무실,2,,"1,200/70","1,000/40",KAR,한국공인중개사협회,http://www.karhanbang.com/naver_link.asp?UID=2203926794,,False,False,,False,False,37.51999,126.710065,True,광명공인중개사사무소,jhy5194252,False,False,False,False,,N,20220209
2204056162,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,SITE,4/15,140,SAME,False,"1,500",98,86,,20220209,/20220209_295/land_naver_16443997835247XAek_JPEG/f6153d4c3898d7adda38ce6b7b7d639e.JPG,SITE,f130_98,13,신축 지식산업센터 복층구조로 인테리어 되어있는 호실,"['2년이내', '융자금없는']",지식산업센터,1,0.0,"1,500/140","1,500/140",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2204056162,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2204056162,False,True,37.521784,126.721212,True,나공단공인중개사사무소,,False,False,False,False,,N,20220210
2204250047,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,OWNER,4/-,900,SAME,False,"9,000",4600,9500,,20220209,,,,0,2층450ㅍ 부평IC접근성쵝오 물류창고보관업 삼실60ㅍ독립 대형화물엘베 ,"['융자금없는', '엘리베이터']",공장,1,0.0,"9,000/900","9,000/900",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2204250047,,False,True,,False,False,37.520303,126.719752,True,(주)공단부동산공인중개사사무소,gkdud2459,False,False,False,False,,N,20220210
2204309693,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,OWNER,15/-,120,SAME,False,"1,200",15788,114100,,20220209,,,,0,,"['2년이내', '융자금없는']",공장,1,0.0,"1,200/120","1,200/120",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2204309693,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2204309693,False,True,37.521784,126.721212,True,부평제이타워공인중개사사무소,bbjt337,False,False,False,False,,N,20220210
2204329119,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,4/-,600,SAME,False,"6,000",3508,858,,20220210,,,,0,"타워부동산,공급260 ,사무실,창고,마당유,화물승강기유,주차1대","['15년이내', '융자금없는', '역세권']",공장,1,0.0,"6,000/600","6,000/600",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2204329119,,False,True,,False,False,37.520711,126.721128,True,타워부동산공인중개사사무소,522-1777,False,False,False,False,,N,20220210
2204224491,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,DOC,12/12,70,SAME,False,"1,000",84,43,,20220209,,,,0,전용13 섹션오피스 소형공장,"['2년이내', '주차가능']",지식산업센터,1,0.0,"1,000/70","1,000/70",industry,산업부동산,http://land.daara.co.kr/n_link.php?UID=2204224491,,False,True,http://land.daara.co.kr/n_link.php?UID=2204224491,False,True,37.521784,126.721212,True,제이타워공단부동산공인중개사사무소,jtower5055,False,False,False,False,,N,20220210
2204296531,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,DOC,10/15,130,SAME,False,"1,300",86,86,,20220209,,,,0,"부평Ic초입,층고높음,호실앞차량진입,화물용엘리베이터","['2년이내', '융자금없는', '주차가능', '엘리베이터']",지식산업센터,1,0.0,"1,300/130","1,300/130",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2204296531,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2204296531,False,True,37.521784,126.721212,True,정보공인중개사사무소,jungbo0777,False,False,False,False,,N,20220210
2204289064,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,DOC,5/14,190,SAME,False,"2,000",246,126,,20220209,,,,0,"전용38,드라이브인공장,복층","['2년이내', '융자금없는', '역세권', '주차가능']",지식산업센터,1,0.0,"2,000/190","2,000/190",industry,산업부동산,http://land.daara.co.kr/n_link.php?UID=2204289064,,False,True,http://land.daara.co.kr/n_link.php?UID=2204289064,False,True,37.517124,126.718434,True,스마트공단부동산공인중개사사무소,,False,False,False,False,,N,20220210
2204238752,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,5/-,820,SAME,False,"8,200",1989,7034,,20220209,,,,0,,"['4년이내', '융자금없는']",공장,1,0.0,"8,200/820","8,200/820",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2204238752,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2204238752,False,True,37.521507,126.716913,True,공단타워공인중개사사사무소,gonddantower,False,False,False,False,,N,20220210
2204240479,상가건물,R0,GM,건물,D03,상가건물,A1,매매,DOC,2/-,,SAME,False,38억,450,535,,20220209,,,,0,청천동 재개발지역 대로변 근생신축부지,['25년이상'],상가건물,2,0.0,38억,38억,bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2204240479,,False,True,,False,False,0.0,0.0,False,가이드부동산공인중개사사무소,s5548944,False,False,False,False,,N,20220210
2204298762,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,NONE,1/-,"1,000",SAME,False,1억,1530,1137,,20220209,,,,0,,['10년이내'],공장,1,,"1억/1,000","1억/1,000",KAR,한국공인중개사협회,http://www.karhanbang.com/naver_link.asp?UID=2204298762,,False,False,,False,False,0.0,0.0,False,광명공인중개사사무소,,False,False,False,False,,N,20220210
2204191486,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,A1,매매,SITE,12/15,,SAME,False,1억 500,33,29,,20220210,/20220210_79/land_naver_1644485292865aHp8F_JPEG/c6154ac83982dbef3c5e9d0f984e2611.JPG,SITE,f130_98,12,공장 및 사무실 분양18ㅍ 전용9ㅍ 베란다1.5ㅍ,"['2년이내', '주차가능', '베란다']",지식산업센터,1,0.0,1억 500,1억 500,bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2204191486,,False,True,,False,False,37.521784,126.721212,True,모아부동산컨설팅공인,5291588,False,False,False,False,,N,20220211
2204287193,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,SITE,4/9,150,SAME,False,"2,000",185,137,,20220210,/20220210_253/land_naver_1644484923985aW5pV_JPEG/f2feb6ccf540cde2857d9b48249274a1.JPG,SITE,f130_98,13,,"['25년이내', '융자금없는', '역세권', '주차가능']",지식산업센터,1,0.0,"2,000/150","2,000/150",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2204287193,,False,True,,False,False,37.517433,126.719434,True,공장공인중개사사무소,hns8949,False,False,False,False,,N,20220211
