articleNo,articleName,articleStatus,realEstateTypeCode,realEstateTypeName,articleRealEstateTypeCode,articleRealEstateTypeName,tradeTypeCode,tradeTypeName,verificationTypeCode,floorInfo,rentPrc,priceChangeState,isPriceModification,dealOrWarrantPrc,area1,area2,direction,articleConfirmYmd,representativeImgUrl,representativeImgTypeCode,representativeImgThumb,siteImageCount,articleFeatureDesc,tagList,buildingName,sameAddrCnt,sameAddrDirectCnt,sameAddrMaxPrc,sameAddrMinPrc,cpid,cpName,cpPcArticleUrl,cpPcArticleBridgeUrl,cpPcArticleLinkUseAtArticleTitleYn,cpPcArticleLinkUseAtCpNameYn,cpMobileArticleUrl,cpMobileArticleLinkUseAtArticleTitleYn,cpMobileArticleLinkUseAtCpNameYn,latitude,longitude,isLocationShow,realtorName,realtorId,tradeCheckedByOwner,isDirectTrade,isInterest,isComplex,detailAddress,detailAddressYn,search_day,premiumPrc,sellerName,sellerPhoneNum
2204130790,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,DOC,3/23,220,SAME,False,"3,000",274,137,,20220208,,,,0,지식산업센터 드라이빙형 공장입니다,"['2년이내', '주차가능', '엘리베이터', '화재경보기']",지식산업센터,1,0.0,"3,000/220","3,000/220",NEONET,부동산뱅크,http://www.neonet.co.kr/rd/rd.php?UID=2204130790,,False,True,,False,False,37.51533,126.727318,True,대성공인중개사무소,cka00333,False,False,False,False,,N,20220212,,,
2204114718,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,A1,매매,DOC,7/23,,SAME,False,"4억 3,816",213,106,,20220208,,,,0,첫입주 갈산역 공장 발코니 있음 무피 매물,"['2년이내', '주차가능', '베란다']",지식산업센터,1,0.0,"4억 3,816","4억 3,816",hkdotcom,한경부동산,https://realestate.hankyung.com/naver-listing?UID=2204114718,,False,True,,False,False,37.51533,126.727318,True,우정공인중개사사무소,dd5495200,False,False,False,False,,N,20220212,,,
2204118621,공장,R0,GJCG,공장/창고,E02,공장/창고,A1,매매,DOC,23/B1,,SAME,False,"4억 3,666",35120,281713,,20220208,,,,0,신축 공장앞주차가능한 전매 분양가보다 저렴,"['2년이내', '엘리베이터', '화재경보기']",공장,1,0.0,"4억 3,666","4억 3,666",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2204118621,,False,True,,False,False,37.51533,126.727318,True,인천지산부동산공인중개사사무소,darkjin444,False,False,False,False,,N,20220212,,,
2204129848,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,DOC,11/23,875,SAME,False,"1억 2,000",1156,578,,20220208,,,,0,,"['2년이내', '융자금적은', '주차가능']",지식산업센터,1,0.0,"1억 2,000/875","1억 2,000/875",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2204129848,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2204129848,False,True,37.51533,126.727318,True,인천 유원 공인중개사사무소,,False,False,False,False,,N,20220212,,,
2204114670,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,A1,매매,DOC,4/22,,SAME,False,"4억 8,509",229,115,,20220208,,,,0,첫입주 갈산역 공장 발코니 있음 마피 매물,"['2년이내', '주차가능', '베란다']",지식산업센터,1,0.0,"4억 8,509","4억 8,509",hkdotcom,한경부동산,https://realestate.hankyung.com/naver-listing?UID=2204114670,,False,True,,False,False,37.51533,126.727318,True,우정공인중개사사무소,dd5495200,False,False,False,False,,N,20220212,,,
2204125289,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,DOC,11/23,750,SAME,False,1억,996,498,,20220208,,,,0,,"['2년이내', '융자금적은', '주차가능']",지식산업센터,1,0.0,1억/750,1억/750,SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2204125289,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2204125289,False,True,37.51533,126.727318,True,인천 유원 공인중개사사무소,,False,False,False,False,,N,20220212,,,
2204114768,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,DOC,17/22,80,SAME,False,800,105,52,,20220208,,,,0,첫입주 갈산역 공장 코너자리 발코니 넓음 붙여서 임대,"['2년이내', '융자금없는', '주차가능', '베란다']",지식산업센터,1,0.0,800/80,800/80,hkdotcom,한경부동산,https://realestate.hankyung.com/naver-listing?UID=2204114768,,False,True,,False,False,37.51533,126.727318,True,우정공인중개사사무소,dd5495200,False,False,False,False,,N,20220212,,,
2204114483,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,DOC,18/22,80,SAME,False,"1,000",102,51,,20220208,,,,0,첫입주 갈산역 공장 방코니 있음 초특추천매물,"['2년이내', '융자금없는', '주차가능']",지식산업센터,1,0.0,"1,000/80","1,000/80",hkdotcom,한경부동산,https://realestate.hankyung.com/naver-listing?UID=2204114483,,False,True,,False,False,37.51533,126.727318,True,우정공인중개사사무소,dd5495200,False,False,False,False,,N,20220212,,,
2204114578,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,A1,매매,DOC,8/22,,SAME,False,"2억 6,306",131,65,,20220208,,,,0,첫입주 갈산역 공장 발코니 있음 에어컨 설치안됨,"['2년이내', '주차가능', '천장에어컨', '에어컨']",지식산업센터,1,0.0,"2억 6,306","2억 6,306",hkdotcom,한경부동산,https://realestate.hankyung.com/naver-listing?UID=2204114578,,False,True,,False,False,37.51533,126.727318,True,우정공인중개사사무소,dd5495200,False,False,False,False,,N,20220212,,,
2204118936,기타,R0,GM,건물,D03,빌딩/건물,B2,월세,DOC,23/B1,55,SAME,False,500,34997,280616,,20220208,,,,0,,"['2년이내', '관리비10만원이하']",기타,1,0.0,500/55,500/55,SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2204118936,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2204118936,False,True,37.51533,126.727318,True,동호공인중개사사무소,lgm241,False,False,False,False,,N,20220212,,,
2204116784,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,A1,매매,DOC,13/23,,SAME,False,"1억 7,640",102,51,,20220208,,,,0,,"['2년이내', '주차가능', '엘리베이터', '화재경보기']",지식산업센터,1,0.0,"1억 7,640","1억 7,640",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2204116784,,False,True,,False,False,37.51533,126.727318,True,인천지산부동산공인중개사사무소,darkjin444,False,False,False,False,,N,20220212,,,
2204131237,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,DOC,11/23,"1,600",SAME,False,"2억 2,000",2153,1076,,20220208,,,,0,,"['2년이내', '융자금적은', '주차가능']",지식산업센터,1,0.0,"2억 2,000/1,600","2억 2,000/1,600",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2204131237,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2204131237,False,True,37.51533,126.727318,True,인천 유원 공인중개사사무소,,False,False,False,False,,N,20220212,,,
2204121529,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,23/B1,160,SAME,False,"1,600",34997,280616,,20220208,,,,0,,"['2년이내', '융자금없는', '엘리베이터']",공장,1,0.0,"1,600/160","1,600/160",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2204121529,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2204121529,False,True,37.51533,126.727318,True,동호공인중개사사무소,lgm241,False,False,False,False,,N,20220212,,,
2204134721,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,DOC,17/23,180,SAME,False,"2,000",105,52,,20220208,,,,0,,"['2년이내', '융자금없는', '주차가능', '엘리베이터']",지식산업센터,1,0.0,"2,000/180","2,000/180",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2204134721,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2204134721,False,True,37.51533,126.727318,True,동호공인중개사사무소,lgm241,False,False,False,False,,N,20220212,,,
2204126538,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,DOC,20/23,80,SAME,False,"1,000",114,57,,20220208,,,,0,,"['2년이내', '융자금없는', '주차가능', '엘리베이터']",지식산업센터,1,0.0,"1,000/80","1,000/80",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2204126538,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2204126538,False,True,37.51533,126.727318,True,동호공인중개사사무소,lgm241,False,False,False,False,,N,20220212,,,
2204116543,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,DOC,12/23,200,SAME,False,"2,000",189,94,,20220208,,,,0,,"['2년이내', '융자금없는', '주차가능', '엘리베이터']",지식산업센터,1,0.0,"2,000/200","2,000/200",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2204116543,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2204116543,False,True,37.51533,126.727318,True,동호공인중개사사무소,lgm241,False,False,False,False,,N,20220212,,,
2204114860,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,DOC,17/22,70,SAME,False,700,93,47,,20220208,,,,0,첫입주 갈산역 공장 코너자리 발코니 넓음 붙여서 임대,"['2년이내', '융자금없는', '주차가능', '베란다']",지식산업센터,1,0.0,700/70,700/70,hkdotcom,한경부동산,https://realestate.hankyung.com/naver-listing?UID=2204114860,,False,True,,False,False,37.51533,126.727318,True,우정공인중개사사무소,dd5495200,False,False,False,False,,N,20220212,,,
2204146535,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,DOC,7/23,150,SAME,False,"1,500",226,113,,20220208,,,,0,드라이브스루 첫입주 조건협의가능,"['2년이내', '융자금없는', '주차가능']",지식산업센터,1,0.0,"1,500/150","1,500/150",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2204146535,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2204146535,False,True,37.51533,126.727318,True,KB부동산공인중개사사무소,kb3288289,False,False,False,False,,N,20220212,,,
2204129845,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,DOC,12/23,100,SAME,False,"2,000",140,70,,20220208,,,,0,신축 준공완료.첫입주입니다.,"['2년이내', '주차가능', '엘리베이터', '화재경보기']",지식산업센터,1,0.0,"2,000/100","2,000/100",NEONET,부동산뱅크,http://www.neonet.co.kr/rd/rd.php?UID=2204129845,,False,True,,False,False,37.51533,126.727318,True,대성공인중개사무소,cka00333,False,False,False,False,,N,20220212,,,
2204109132,기타,R0,GM,건물,D03,빌딩/건물,B2,월세,DOC,23/B1,50,SAME,False,500,34997,280616,,20220208,,,,0,,"['2년이내', '관리비10만원이하']",기타,1,0.0,500/50,500/50,SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2204109132,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2204109132,False,True,37.51533,126.727318,True,동호공인중개사사무소,lgm241,False,False,False,False,,N,20220212,,,
2204045610,중소형사무실,R0,SMS,사무실,D01,사무실,B2,월세,DOC,21/22,60,SAME,False,"1,500",75,37,남향,20220208,,,,0,"21층 전용11 사무실 임대 매물, 소형평수, 호실내 방문 가능","['2년이내', '융자금없는', '주차가능', '엘리베이터']",중소형사무실,1,0.0,"1,500/60","1,500/60",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2204045610,,False,True,,False,False,37.51533,126.727318,True,대우인천테크노밸리공인중개사사무소,2091122d,False,False,False,False,,N,20220212,,,
2204106622,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,A1,매매,DOC,15/23,,SAME,False,"2억 2,404",130,65,,20220208,,,,0,신축 임차잘맞춰지는 코너투베란다 인기많은사무실 ,"['2년이내', '주차가능', '엘리베이터', '화재경보기']",지식산업센터,1,0.0,"2억 2,404","2억 2,404",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2204106622,,False,True,,False,False,37.51533,126.727318,True,인천지산부동산공인중개사사무소,darkjin444,False,False,False,False,,N,20220212,,,
2204016570,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,23/B3,490,SAME,False,"4,900",35120,281713,,20220208,,,,0,갈산역세권내의 지식산업센터내 1층 공장임대,"['2년이내', '천장에어컨']",공장,1,0.0,"4,900/490","4,900/490",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2204016570,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2204016570,False,True,37.51533,126.727318,True,U1대박공인중개사사무소,fame0126,False,False,False,False,,N,20220212,,,
2204039500,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,A1,매매,DOC,8/21,,SAME,False,"2억 4,267",132,66,,20220208,,,,0,"8층 전용19 드라이브인 공장 전매 매물, 동향, 현장답사 가능","['2년이내', '주차가능', '엘리베이터', '보안']",지식산업센터,1,0.0,"2억 4,267","2억 4,267",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2204039500,,False,True,,False,False,37.51533,126.727318,True,대우인천테크노밸리공인중개사사무소,2091122d,False,False,False,False,,N,20220212,,,
2204081960,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,DOC,7/23,145,SAME,False,"1,500",96,96,,20220208,,,,0,신축공장. 드라이브인 바로앞.  냉.난방기 설치해 드림.,"['2년이내', '주차가능']",지식산업센터,1,0.0,"1,500/145","1,500/145",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2204081960,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2204081960,False,True,37.51533,126.727318,True,U1단지내공인중개사사무소,bos9357,False,False,False,False,,N,20220212,,,
2204080097,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,DOC,18/23,70,SAME,False,"1,000",93,47,,20220208,,,,0,역세권 지식산업센터 신축 업무형공장  전면 공원뷰,"['2년이내', '융자금적은', '주차가능']",지식산업센터,1,0.0,"1,000/70","1,000/70",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2204080097,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2204080097,False,True,37.51533,126.727318,True,인천 유원 공인중개사사무소,,False,False,False,False,,N,20220212,,,
2204046738,중소형사무실,R0,SMS,사무실,D01,사무실,B2,월세,DOC,21/22,80,SAME,False,"2,000",105,53,북향,20220208,,,,0,"21층 전용15 사무실 월세 매물, 소형평수, 호실내 방문 가능","['2년이내', '융자금없는', '주차가능', '엘리베이터']",중소형사무실,1,0.0,"2,000/80","2,000/80",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2204046738,,False,True,,False,False,37.51533,126.727318,True,대우인천테크노밸리공인중개사사무소,2091122d,False,False,False,False,,N,20220212,,,
2204061849,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,23/B1,200,SAME,False,"2,500",34997,280616,,20220208,,,,0,,"['2년이내', '융자금없는', '엘리베이터']",공장,1,0.0,"2,500/200","2,500/200",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2204061849,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2204061849,False,True,37.51533,126.727318,True,동호공인중개사사무소,lgm241,False,False,False,False,,N,20220212,,,
2204018185,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,DOC,2/23,170,SAME,False,"1,700",112,112,,20220208,,,,0,,"['2년이내', '주차가능']",지식산업센터,1,0.0,"1,700/170","1,700/170",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2204018185,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2204018185,False,True,37.51533,126.727318,True,U1단지내공인중개사사무소,bos9357,False,False,False,False,,N,20220212,,,
2204107792,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,DOC,13/23,50,SAME,False,500,46,23,,20220208,,,,0,"깔끔한 신축 풀옵션기숙사,소형사무실 등록가능","['2년이내', '주차가능', '엘리베이터', '풀옵']",지식산업센터,1,0.0,500/50,500/50,bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2204107792,,False,True,,False,False,37.51533,126.727318,True,인천지산부동산공인중개사사무소,darkjin444,False,False,False,False,,N,20220212,,,
2204103839,중소형사무실,R0,SMS,사무실,D01,사무실,B2,월세,DOC,13/23,50,SAME,False,500,46,23,서향,20220208,,,,0,"즉시입주 가능한 신축 첫입주,깔끔한 풀옵션기숙사,보300 월55가능","['2년이내', '관리비10만원이하', '주차가능', '엘리베이터']",중소형사무실,1,0.0,500/50,500/50,bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2204103839,,False,True,,False,False,37.51533,126.727318,True,인천지산부동산공인중개사사무소,darkjin444,False,False,False,False,,N,20220212,,,
2204069496,공장,R0,GJCG,공장/창고,E02,공장/창고,A1,매매,DOC,2/-,,SAME,False,"12억 4,000",374,442,,20220208,,,,0,교통과 입지가  탁월함.공장 창고  투자가치 탁월.,['25년이내'],공장,2,0.0,"12억 4,000","12억 4,000",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2204069496,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2204069496,False,True,37.517468,126.729013,True,씨엔에스(CNS)공인중개사사무소,5940002cns,False,False,False,False,,N,20220212,,,
2204028739,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,DOC,10/23,70,SAME,False,700,93,46,,20220208,,,,0,첫입주 갈산역 소형 사무실 발코니 있음,"['2년이내', '융자금없는', '주차가능', '베란다']",지식산업센터,1,0.0,700/70,700/70,hkdotcom,한경부동산,https://realestate.hankyung.com/naver-listing?UID=2204028739,,False,True,,False,False,37.51533,126.727318,True,우정공인중개사사무소,dd5495200,False,False,False,False,,N,20220212,,,
2203046255,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,A1,매매,NDOC1,B1/23,,SAME,False,"2억 1,832",120,60,,20220128,,,,0,"지하 18 공장 무피, 현장답사 가능","['2년이내', '주차가능', '엘리베이터', '보안']",지식산업센터,1,0.0,"2억 1,832","2억 1,832",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2203046255,,False,True,,False,False,37.51533,126.727318,True,대우인천테크노밸리공인중개사사무소,2091122d,False,False,False,False,,N,20220212,,,
2204014722,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,23/B3,160,SAME,False,"1,600",35120,281713,,20220207,,,,0,갈산역 인근의 신축공장1층 임대,['2년이내'],공장,1,0.0,"1,600/160","1,600/160",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2204014722,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2204014722,False,True,37.51533,126.727318,True,U1대박공인중개사사무소,fame0126,False,False,False,False,,N,20220212,,,
2204001650,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,DOC,4/23,100,SAME,False,"1,000",136,68,,20220207,,,,0,"인천U1,섹션오피스 전면 노출호실, 위치상, 보증금조정가능","['2년이내', '주차가능']",지식산업센터,1,0.0,"1,000/100","1,000/100",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2204001650,,False,True,,False,False,37.51533,126.727318,True,최고 공인중개사사무소,m3118824,False,False,False,False,,N,20220212,,,
2204001018,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,DOC,15/23,160,SAME,False,"1,600",217,108,,20220207,,,,0,U1 입주 부동산 입니다 뷰좋은 호실 임대,['2년이내'],지식산업센터,1,0.0,"1,600/160","1,600/160",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2204001018,,False,True,,False,False,37.51533,126.727318,True,U1채움공인중개사사무소,chaeum0831,False,False,False,False,,N,20220212,,,
2204012487,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,23/B3,160,SAME,False,"1,600",35120,281713,,20220207,,,,0,"1층 신축최고의 공장,창고임대","['2년이내', '천장에어컨']",공장,1,0.0,"1,600/160","1,600/160",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2204012487,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2204012487,False,True,37.51533,126.727318,True,U1대박공인중개사사무소,fame0126,False,False,False,False,,N,20220212,,,
2203990935,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,DOC,10/22,250,SAME,False,"2,500",338,169,,20220207,,,,0,U1 입주 부동산 입니다 뻥뚫린뷰 드라이브인 호실 임대,['2년이내'],지식산업센터,1,0.0,"2,500/250","2,500/250",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2203990935,,False,True,,False,False,37.51533,126.727318,True,U1채움공인중개사사무소,chaeum0831,False,False,False,False,,N,20220212,,,
2204009504,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,23/B3,170,INCREASE,True,"1,700",35120,281713,,20220207,,,,0,부평구 신축 1층 최상의 조건 공장임대,['2년이내'],공장,1,0.0,"1,700/170","1,700/170",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2204009504,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2204009504,False,True,37.51533,126.727318,True,U1대박공인중개사사무소,fame0126,False,False,False,False,,N,20220212,,,
2203977214,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,DOC,7/23,180,SAME,False,"1,800",243,121,,20220207,,,,0,U1 입주 부동산 입니다 드라이브인공장 임대,['2년이내'],지식산업센터,1,0.0,"1,800/180","1,800/180",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2203977214,,False,True,,False,False,37.51533,126.727318,True,U1채움공인중개사사무소,chaeum0831,False,False,False,False,,N,20220212,,,
2203832114,중소형사무실,R0,SMS,사무실,D01,사무실,B2,월세,DOC,19/22,90,SAME,False,"1,000",117,59,남향,20220207,,,,0,"전용18, 고층, 시스템냉난방기설치, 남향, 전망굿","['2년이내', '융자금없는', '엘리베이터', '천장에어컨']",중소형사무실,1,0.0,"1,000/90","1,000/90",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2203832114,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2203832114,False,True,37.51533,126.727318,True,유원제이공인중개사사무소,2hysun2,False,False,False,False,,N,20220212,,,
2203970202,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,DOC,20/23,70,INCREASE,True,"1,000",102,51,,20220207,,,,0,"인천U1, 신축 업무형 공장, 다양한 임대평수 확보","['2년이내', '주차가능']",지식산업센터,1,0.0,"1,000/70","1,000/70",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2203970202,,False,True,,False,False,37.51533,126.727318,True,최고 공인중개사사무소,m3118824,False,False,False,False,,N,20220212,,,
2203925948,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,DOC,10/23,70,SAME,False,"1,000",96,48,,20220207,,,,0,첫입주 갈산역 10분거리 소형 사무실 발코니 있음,"['2년이내', '융자금없는', '주차가능', '베란다']",지식산업센터,1,0.0,"1,000/70","1,000/70",hkdotcom,한경부동산,https://realestate.hankyung.com/naver-listing?UID=2203925948,,False,True,,False,False,37.51533,126.727318,True,우정공인중개사사무소,dd5495200,False,False,False,False,,N,20220212,,,
2203916805,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,DOC,14/23,300,SAME,False,"4,000",384,192,,20220207,,,,0,,"['2년이내', '융자금적은', '주차가능']",지식산업센터,1,0.0,"4,000/300","4,000/300",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2203916805,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2203916805,False,True,37.51533,126.727318,True,인천 유원 공인중개사사무소,,False,False,False,False,,N,20220212,,,
2203418740,중소형사무실,R0,SMS,사무실,D01,사무실,B2,월세,OWNER,5/6,100,SAME,False,"2,000",135,135,남향,20220203,,,,0,갈산역 도보3분 엘리베이터 주차장,"['25년이내', '융자금없는', '역세권', '관리비20만원이하']",중소형사무실,1,0.0,"2,000/100","2,000/100",hkdotcom,한경부동산,https://realestate.hankyung.com/naver-listing?UID=2203418740,,False,True,,False,False,0.0,0.0,False,김규태공인중개사사무소,kkt2729nv,False,False,False,False,,N,20220212,,,
2203917110,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,DOC,5/23,330,SAME,False,"3,300",440,220,,20220207,,,,0,U1입주 예정 부동산 입니다 드라이브인 임대,['2년이내'],지식산업센터,1,0.0,"3,300/330","3,300/330",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2203917110,,False,True,,False,False,37.51533,126.727318,True,U1채움공인중개사사무소,chaeum0831,False,False,False,False,,N,20220212,,,
2203912125,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,DOC,14/23,300,SAME,False,"4,000",408,204,,20220207,,,,0,,"['2년이내', '융자금적은', '주차가능']",지식산업센터,1,0.0,"4,000/300","4,000/300",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2203912125,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2203912125,False,True,37.51533,126.727318,True,인천 유원 공인중개사사무소,,False,False,False,False,,N,20220212,,,
2203926002,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,DOC,12/22,70,SAME,False,"1,000",105,52,,20220207,,,,0,첫입주 갈산역 소형 사무실 발코니 있음,"['2년이내', '융자금없는', '주차가능', '베란다']",지식산업센터,1,0.0,"1,000/70","1,000/70",hkdotcom,한경부동산,https://realestate.hankyung.com/naver-listing?UID=2203926002,,False,True,,False,False,37.51533,126.727318,True,우정공인중개사사무소,dd5495200,False,False,False,False,,N,20220212,,,
2203940357,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,A1,매매,DOC,7/23,,SAME,False,"3억 9,720",214,107,,20220207,,,,0,분양가보다 훨씬 낮은 매매가격. 7층 드라이브인시스템공장,"['2년이내', '주차가능']",지식산업센터,1,0.0,"3억 9,720","3억 9,720",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2203940357,,False,True,,False,False,37.51533,126.727318,True,인천테크노밸리공인중개사사무소,wls6000wls,False,False,False,False,,N,20220212,,,
2203983514,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,DOC,8/23,130,SAME,False,"1,300",172,86,,20220207,,,,0,U1 입주 부동산 입니다 위치 좋은 호실 임대,['2년이내'],지식산업센터,1,0.0,"1,300/130","1,300/130",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2203983514,,False,True,,False,False,37.51533,126.727318,True,U1채움공인중개사사무소,chaeum0831,False,False,False,False,,N,20220212,,,
2203926287,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,DOC,14/22,55,SAME,False,500,76,38,,20220207,,,,0,첫입주 갈산역 소형 사무실 발코니 있음,"['2년이내', '융자금없는', '주차가능', '베란다']",지식산업센터,1,0.0,500/55,500/55,hkdotcom,한경부동산,https://realestate.hankyung.com/naver-listing?UID=2203926287,,False,True,,False,False,37.51533,126.727318,True,우정공인중개사사무소,dd5495200,False,False,False,False,,N,20220212,,,
2203908780,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,DOC,14/23,390,SAME,False,"5,000",521,261,,20220207,,,,0,,"['2년이내', '융자금적은', '주차가능']",지식산업센터,1,0.0,"5,000/390","5,000/390",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2203908780,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2203908780,False,True,37.51533,126.727318,True,인천 유원 공인중개사사무소,,False,False,False,False,,N,20220212,,,
