articleNo,articleName,articleStatus,realEstateTypeCode,realEstateTypeName,articleRealEstateTypeCode,articleRealEstateTypeName,tradeTypeCode,tradeTypeName,verificationTypeCode,floorInfo,rentPrc,priceChangeState,isPriceModification,dealOrWarrantPrc,area1,area2,direction,articleConfirmYmd,representativeImgUrl,representativeImgTypeCode,representativeImgThumb,siteImageCount,articleFeatureDesc,tagList,buildingName,sameAddrCnt,sameAddrDirectCnt,sameAddrMaxPrc,sameAddrMinPrc,cpid,cpName,cpPcArticleUrl,cpPcArticleBridgeUrl,cpPcArticleLinkUseAtArticleTitleYn,cpPcArticleLinkUseAtCpNameYn,cpMobileArticleUrl,cpMobileArticleLinkUseAtArticleTitleYn,cpMobileArticleLinkUseAtCpNameYn,latitude,longitude,isLocationShow,realtorName,realtorId,tradeCheckedByOwner,isDirectTrade,isInterest,isComplex,detailAddress,detailAddressYn
2202248079,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,1/B1,"1,020",SAME,FALSE,1억,1726,4962,,20220120,,,,0,전용340 층고높음 호이스트,"['15년이내', '융자금없는', '역세권']",공장,1,0,"1억/1,020","1억/1,020",industry,산업부동산,http://land.daara.co.kr/n_link.php?UID=2202248079,,FALSE,TRUE,http://land.daara.co.kr/n_link.php?UID=2202248079,FALSE,TRUE,37.521718,126.719742,TRUE,제이타워공단부동산공인중개사사무소,jtower5055,FALSE,FALSE,FALSE,FALSE,,N
2202251575,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,DOC,12월 15일,55,SAME,FALSE,500,57,29,,20220120,,,,0,아담한 소형 사무실,"['2년이내', '융자금없는', '역세권', '주차가능']",지식산업센터,1,0,500/55,500/55,SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2202251575,,FALSE,TRUE,http://m.serve.co.kr/naver/rd.asp?UID=2202251575,FALSE,TRUE,37.521784,126.721212,TRUE,부평산단공인중개사사무소,bpsd33,FALSE,FALSE,FALSE,FALSE,,N
2202190945,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,7/-,60,SAME,FALSE,720,82,82,,20220120,,,,0,카리프트 설치되고 주차편리한 공장,"['10년이내', '융자금없는', '역세권']",공장,1,0,720/60,720/60,SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2202190945,,FALSE,TRUE,http://m.serve.co.kr/naver/rd.asp?UID=2202190945,FALSE,TRUE,37.514811,126.706023,TRUE,써니공인중개사사무소,mega2911,FALSE,FALSE,FALSE,FALSE,,N
2202161801,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,DOC,04월 12일,140,SAME,FALSE,"1,500",132,132,,20220120,,,,0,전용40ㅍ 시세대비 저렴한임대 사무실 공장 사용가능,"['25년이내', '융자금없는', '역세권', '주차가능']",지식산업센터,1,0,"1,500/140","1,500/140",industry,산업부동산,http://land.daara.co.kr/n_link.php?UID=2202161801,,FALSE,TRUE,http://land.daara.co.kr/n_link.php?UID=2202161801,FALSE,TRUE,37.517433,126.719434,TRUE,가공단부동산공인중개사사무소,,FALSE,FALSE,FALSE,FALSE,,N
2202161549,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,2/B2,636,SAME,FALSE,"7,000",1963,1342,,20220120,,,,0,"2층,406ㅍ,카리프트,생산 및 창고용 차량직접 출입 가능.","['10년이내', '융자금없는', '엘리베이터', '보안']",공장,1,0,"7,000/636","7,000/636",industry,산업부동산,http://land.daara.co.kr/n_link.php?UID=2202161549,,FALSE,TRUE,http://land.daara.co.kr/n_link.php?UID=2202161549,FALSE,TRUE,37.52021,126.69025,TRUE,가공단부동산공인중개사사무소,,FALSE,FALSE,FALSE,FALSE,,N
2202152538,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,2/-,100,SAME,FALSE,"1,000",5384,181,,20220120,,,,0,"2층 55, 층고3.2, 리프트, 동력30,  사무실및 제조업 추천","['25년이상', '융자금없는', '역세권']",공장,1,0,"1,000/100","1,000/100",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2202152538,,FALSE,TRUE,http://m.serve.co.kr/naver/rd.asp?UID=2202152538,FALSE,TRUE,37.521956,126.719766,TRUE,신흥공장부동산공인중개사사무소,w5743838,FALSE,FALSE,FALSE,FALSE,,N
2202152591,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,2/-,160,SAME,FALSE,"1,600",633,528,,20220120,,,,0,"2층 160,층고3미터,동력30, 화물승강기","['25년이내', '융자금없는']",공장,1,0,"1,600/160","1,600/160",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2202152591,,FALSE,TRUE,http://m.serve.co.kr/naver/rd.asp?UID=2202152591,FALSE,TRUE,37.5193,126.688607,TRUE,신흥공장부동산공인중개사사무소,w5743838,FALSE,FALSE,FALSE,FALSE,,N
2202190494,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,7/-,700,SAME,FALSE,"8,400",660,660,,20220120,,,,0,카리프트 설치되고 주차편리한 공장,"['10년이내', '융자금없는', '역세권']",공장,1,0,"8,400/700","8,400/700",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2202190494,,FALSE,TRUE,http://m.serve.co.kr/naver/rd.asp?UID=2202190494,FALSE,TRUE,37.515174,126.706055,TRUE,써니공인중개사사무소,mega2911,FALSE,FALSE,FALSE,FALSE,,N
2202152563,공장용지,R0,TJ,토지,E03,토지/임야,A1,매매,DOC,,,SAME,FALSE,15억,390,0,,20220120,,,,0,,[],공장용지,1,0,15억,15억,SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2202152563,,FALSE,TRUE,http://m.serve.co.kr/naver/rd.asp?UID=2202152563,FALSE,TRUE,37.5232,126.702659,TRUE,신흥공장부동산공인중개사사무소,w5743838,FALSE,FALSE,FALSE,FALSE,,N
2202149440,상가건물,R0,GM,건물,D03,상가건물,A1,매매,DOC,4/B1,,SAME,FALSE,23억,260,494,,20220120,,,,0,대단지 아파트 재개발 진행중으로 투자가치 상승중 4차선도로변,"['25년이상', '관리비10만원이하']",상가건물,1,0,23억,23억,NEONET,부동산뱅크,http://www.neonet.co.kr/rd/rd.php?UID=2202149440,,FALSE,TRUE,,FALSE,FALSE,37.520033,126.706544,TRUE,길공인중개사사무소,sjdong1137,FALSE,FALSE,FALSE,FALSE,,N
2202163591,창고,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,2/-,320,SAME,FALSE,"5,000",346,313,,20220120,,,,0,"접근성 용이한 창고시설, 즉시입주가능, 주차2대 가능","['15년이내', '융자금없는']",창고,1,0,"5,000/320","5,000/320",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2202163591,,FALSE,TRUE,http://m.serve.co.kr/naver/rd.asp?UID=2202163591,FALSE,TRUE,37.518986,126.706107,TRUE,황금공인중개사사무소,charmingnam1,FALSE,FALSE,FALSE,FALSE,,N
2202188837,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,7/-,460,SAME,FALSE,"5,520",760,760,,20220120,,,,0,카리프트 설치되고 주차편리한 공장,"['10년이내', '융자금없는', '역세권']",공장,1,0,"5,520/460","5,520/460",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2202188837,,FALSE,TRUE,http://m.serve.co.kr/naver/rd.asp?UID=2202188837,FALSE,TRUE,37.514811,126.706023,TRUE,써니공인중개사사무소,mega2911,FALSE,FALSE,FALSE,FALSE,,N
2202177495,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,4/B1,600,SAME,FALSE,"6,000",1939,1075,,20220120,,,,0,경인고속인접 대형차진입 주차편리 2층325 동력충분,"['25년이상', '융자금없는']",공장,1,0,"6,000/600","6,000/600",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2202177495,,FALSE,TRUE,,FALSE,FALSE,37.522881,126.711154,TRUE,경인공인중개사사무소,jyj11jjj,FALSE,FALSE,FALSE,FALSE,,N
2202152568,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,1/-,"1,000",SAME,FALSE,1억,1726,1128,,20220120,,,,0,,"['15년이내', '융자금없는', '역세권']",공장,1,0,"1억/1,000","1억/1,000",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2202152568,,FALSE,TRUE,http://m.serve.co.kr/naver/rd.asp?UID=2202152568,FALSE,TRUE,37.521718,126.719742,TRUE,신흥공장부동산공인중개사사무소,w5743838,FALSE,FALSE,FALSE,FALSE,,N
2202161980,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,4/B4,690,SAME,FALSE,"6,900",2119,1105,,20220120,,,,0,4층 335ㅍ 천정택스 카리프트 조립라인 최적화 역세권 인력수급 용이,"['4년이내', '융자금없는', '역세권', '엘리베이터']",공장,1,0,"6,900/690","6,900/690",industry,산업부동산,http://land.daara.co.kr/n_link.php?UID=2202161980,,FALSE,TRUE,http://land.daara.co.kr/n_link.php?UID=2202161980,FALSE,TRUE,37.519884,126.719943,TRUE,가공단부동산공인중개사사무소,,FALSE,FALSE,FALSE,FALSE,,N
2202152916,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,15/B1,120,SAME,FALSE,"1,200",15788,170,,20220120,,,,0,1층 공장 분양51ㅍ 전용26ㅍ 베란다2.5ㅍ,"['2년이내', '역세권', '베란다']",공장,1,0,"1,200/120","1,200/120",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2202152916,,FALSE,TRUE,,FALSE,FALSE,37.521784,126.721212,TRUE,모아부동산컨설팅공인,5291588,FALSE,FALSE,FALSE,FALSE,,N
2202870491,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,2/-,180,SAME,FALSE,"1,800",1652,1322,,20220126,,,,0,아주저렴한 2층120ㅍ공장 리프트유,['융자금적은'],공장,1,0,"1,800/180","1,800/180",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2202870491,,FALSE,TRUE,,FALSE,FALSE,0,0,FALSE,탑공장부동산공인중개사사무소,,FALSE,FALSE,FALSE,FALSE,,N
2202136827,빌딩,R0,GM,건물,D03,빌딩/건물,A1,매매,DOC,4/B1,,SAME,FALSE,23억,260,494,,20220119,,,,0,대단지 아파트 앞 대로변에 위치한 수익형 빌딩,['25년이상'],빌딩,2,0,23억,23억,NEONET,부동산뱅크,http://www.neonet.co.kr/rd/rd.php?UID=2202136827,,FALSE,TRUE,,FALSE,FALSE,37.520033,126.706544,TRUE,빌딩거래소부동산중개,,FALSE,FALSE,FALSE,FALSE,,N
2202713555,공장,R0,GJCG,공장/창고,E02,공장/창고,A1,매매,DOC,2/-,,SAME,FALSE,"12억 4,000",373,462,,20220125,,,,0,도로굿 소형공장및창고,[],공장,1,0,"12억 4,000","12억 4,000",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2202713555,,FALSE,TRUE,,FALSE,FALSE,0,0,FALSE,탑공장부동산공인중개사사무소,,FALSE,FALSE,FALSE,FALSE,,N
2202722698,공장,R0,GJCG,공장/창고,E02,공장/창고,A1,매매,DOC,3/-,,SAME,FALSE,233억,5713,5020,,20220125,,,,0,부평국가산업단지 갈산역10분거리 지식산업센타적합지,[],공장,1,0,233억,233억,bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2202722698,,FALSE,TRUE,,FALSE,FALSE,0,0,FALSE,삼성공인중개사사무소,,FALSE,FALSE,FALSE,FALSE,,N
2202002116,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,DOC,10월 12일,150,SAME,FALSE,"2,000",137,137,,20220118,,,,0,갈산역연결 지식산업센터내 전용40ㅍ,"['25년이내', '융자금없는', '역세권', '주차가능']",지식산업센터,1,0,"2,000/150","2,000/150",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2202002116,,FALSE,TRUE,http://m.serve.co.kr/naver/rd.asp?UID=2202002116,FALSE,TRUE,37.517433,126.719434,TRUE,나공단공인중개사사무소,,FALSE,FALSE,FALSE,FALSE,,N
2201977352,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,A1,매매,DOC,14/15,,SAME,FALSE,"1억 1,000",36,18,,20220118,,,,0,지식산업센터내 기숙사 풀옵션,"['2년이내', '역세권', '주차가능', '엘리베이터']",지식산업센터,1,0,"1억 1,000","1억 1,000",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2201977352,,FALSE,TRUE,http://m.serve.co.kr/naver/rd.asp?UID=2201977352,FALSE,TRUE,37.521784,126.721212,TRUE,부평제이타워공인중개사사무소,bbjt337,FALSE,FALSE,FALSE,FALSE,,N
2201944144,중소형사무실,R0,SMS,사무실,D01,사무실,B2,월세,DOC,02월 03일,100,SAME,FALSE,"2,000",120,120,동향,20220118,,,,0,사무실 사용하기 좋은 곳. 현재 공실,"['25년이상', '융자금적은', '총3층', '동향']",중소형사무실,1,0,"2,000/100","2,000/100",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2201944144,,FALSE,TRUE,http://m.serve.co.kr/naver/rd.asp?UID=2201944144,FALSE,TRUE,37.520191,126.707318,TRUE,우민 공인중개사 사무소,ty4374,FALSE,FALSE,FALSE,FALSE,,N
2201934151,창고,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,15/-,150,SAME,FALSE,"1,500",15788,114100,,20220118,,,,0,복층 전용40ㅍ 에어컨 회의실 탕비실완비,"['2년이내', '역세권', '엘리베이터', '천장에어컨']",창고,1,0,"1,500/150","1,500/150",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2201934151,,FALSE,TRUE,http://m.serve.co.kr/naver/rd.asp?UID=2201934151,FALSE,TRUE,37.521784,126.721212,TRUE,부평제이타워공인중개사사무소,bbjt337,FALSE,FALSE,FALSE,FALSE,,N
2201970695,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,15/-,120,SAME,FALSE,"1,200",15788,114100,,20220118,,,,0,1층전용26ㅍ 발코니별도2.5ㅍ 6.5m높이의 소형신축공장,"['2년이내', '역세권', '엘리베이터', '보안']",공장,1,0,"1,200/120","1,200/120",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2201970695,,FALSE,TRUE,http://m.serve.co.kr/naver/rd.asp?UID=2201970695,FALSE,TRUE,37.521784,126.721212,TRUE,부평제이타워공인중개사사무소,bbjt337,FALSE,FALSE,FALSE,FALSE,,N
2201971513,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,DOC,02월 15일,120,SAME,FALSE,"1,200",169,86,,20220118,,,,0,"환한 저층부 공장및 창고 임대 전용26ㅍ 버란다2.5ㅍ,호실앞주차","['2년이내', '역세권', '주차가능', '엘리베이터']",지식산업센터,1,0,"1,200/120","1,200/120",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2201971513,,FALSE,TRUE,http://m.serve.co.kr/naver/rd.asp?UID=2201971513,FALSE,TRUE,37.521784,126.721212,TRUE,부평제이타워공인중개사사무소,bbjt337,FALSE,FALSE,FALSE,FALSE,,N
2201968944,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,15/-,150,SAME,FALSE,"1,500",15788,114100,,20220118,,,,0,4층 복층 전용 약40ㅍ 에어컨 씽크대 사무실완비,"['2년이내', '역세권', '엘리베이터', '천장에어컨']",공장,1,0,"1,500/150","1,500/150",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2201968944,,FALSE,TRUE,http://m.serve.co.kr/naver/rd.asp?UID=2201968944,FALSE,TRUE,37.521784,126.721212,TRUE,부평제이타워공인중개사사무소,bbjt337,FALSE,FALSE,FALSE,FALSE,,N
2201896970,중소형사무실,R0,SMS,사무실,D01,사무실,B2,월세,DOC,03월 05일,35,SAME,FALSE,500,35,29,북향,20220118,,,,0,구청역도보5분.내부 리모델링하여 깨끗. 4월1일 이후 입주가,"['25년이상', '융자금없는', '역세권', '관리비10만원이하']",중소형사무실,1,0,500/35,500/35,hkdotcom,한경부동산,https://realestate.hankyung.com/naver-listing?UID=2201896970,,FALSE,TRUE,,FALSE,FALSE,37.506503,126.717738,TRUE,세종부동산공인중개사사무소,5080300,FALSE,FALSE,FALSE,FALSE,,N
2201971731,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,15/-,120,SAME,FALSE,"1,200",15788,114100,,20220118,,,,0,2층 전용26ㅍ 발코니별도2.5ㅍ 에어컨설치,"['2년이내', '역세권', '엘리베이터', '천장에어컨']",공장,1,0,"1,200/120","1,200/120",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2201971731,,FALSE,TRUE,http://m.serve.co.kr/naver/rd.asp?UID=2201971731,FALSE,TRUE,37.521784,126.721212,TRUE,부평제이타워공인중개사사무소,bbjt337,FALSE,FALSE,FALSE,FALSE,,N
2201973308,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,15/-,70,SAME,FALSE,"1,000",15788,114100,,20220118,,,,0,전용 약15ㅍ 베란다1.5ㅍ 소형공장 사무실,"['2년이내', '역세권', '엘리베이터', '보안']",공장,1,0,"1,000/70","1,000/70",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2201973308,,FALSE,TRUE,http://m.serve.co.kr/naver/rd.asp?UID=2201973308,FALSE,TRUE,37.521784,126.721212,TRUE,부평제이타워공인중개사사무소,bbjt337,FALSE,FALSE,FALSE,FALSE,,N
2201974618,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,A1,매매,DOC,01월 15일,,SAME,FALSE,"7억 4,000",339,172,,20220118,,,,0,중량제조가능 전용52ㅍ 발코니별도5ㅍ 6.5m높이의 소형신축공장,"['2년이내', '역세권', '1층', '주차가능']",지식산업센터,1,0,"7억 4,000","7억 4,000",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2201974618,,FALSE,TRUE,http://m.serve.co.kr/naver/rd.asp?UID=2201974618,FALSE,TRUE,37.521784,126.721212,TRUE,부평제이타워공인중개사사무소,bbjt337,FALSE,FALSE,FALSE,FALSE,,N
2202527749,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,1/-,320,SAME,FALSE,"5,000",340,50,,20220124,,,,0,1층100. 카센터.세차장,"['25년이상', '융자금없는']",공장,1,0,"5,000/320","5,000/320",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2202527749,,FALSE,TRUE,,FALSE,FALSE,0,0,FALSE,복있는공인,kwy5658,FALSE,FALSE,FALSE,FALSE,,N
2202528267,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,3/-,250,SAME,FALSE,"2,500",533,284,,20220124,,,,0,1층85,"['25년이상', '융자금없는']",공장,1,0,"2,500/250","2,500/250",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2202528267,,FALSE,TRUE,,FALSE,FALSE,0,0,FALSE,복있는공인,kwy5658,FALSE,FALSE,FALSE,FALSE,,N
2202529729,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,3/-,300,SAME,FALSE,"3,000",5501,330,,20220124,,,,0,2층 159 ,"['15년이내', '융자금없는']",공장,1,0,"3,000/300","3,000/300",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2202529729,,FALSE,TRUE,,FALSE,FALSE,0,0,FALSE,복있는공인,kwy5658,FALSE,FALSE,FALSE,FALSE,,N
2202590387,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,1/-,600,SAME,FALSE,"6,000",661,661,,20220124,,,,0,,"['10년이내', '융자금없는']",공장,1,0,"6,000/600","6,000/600",industry,산업부동산,http://land.daara.co.kr/n_link.php?UID=2202590387,,FALSE,TRUE,http://land.daara.co.kr/n_link.php?UID=2202590387,FALSE,TRUE,0,0,FALSE,베스트공인중개사사무소,rory06320,FALSE,FALSE,FALSE,FALSE,,N
2202590176,대,R0,TJ,토지,E03,토지/임야,A1,매매,DOC,,,SAME,FALSE,54억,1388,0,,20220124,,,,0,위치좋아요.,[],대,1,0,54억,54억,industry,산업부동산,http://land.daara.co.kr/n_link.php?UID=2202590176,,FALSE,TRUE,http://land.daara.co.kr/n_link.php?UID=2202590176,FALSE,TRUE,0,0,FALSE,베스트공인중개사사무소,rory06320,FALSE,FALSE,FALSE,FALSE,,N
2202528942,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,4/-,114,SAME,FALSE,"1,140",822,1995,,20220124,,,,0,3층60. 좋아요,"['10년이내', '융자금없는']",공장,1,0,"1,140/114","1,140/114",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2202528942,,FALSE,TRUE,,FALSE,FALSE,0,0,FALSE,복있는공인,kwy5658,FALSE,FALSE,FALSE,FALSE,,N
2202529327,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,3/-,280,SAME,FALSE,"2,800",697,1945,,20220124,,,,0,3층152.좋아요,"['4년이내', '융자금없는']",공장,1,0,"2,800/280","2,800/280",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2202529327,,FALSE,TRUE,,FALSE,FALSE,0,0,FALSE,복있는공인,kwy5658,FALSE,FALSE,FALSE,FALSE,,N
2202528562,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,4/-,450,SAME,FALSE,"4,500",1150,2833,,20220124,,,,0,3층250,"['25년이내', '융자금없는']",공장,1,0,"4,500/450","4,500/450",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2202528562,,FALSE,TRUE,,FALSE,FALSE,0,0,FALSE,복있는공인,kwy5658,FALSE,FALSE,FALSE,FALSE,,N
2202589662,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,2/B5,530,SAME,FALSE,"5,300",1028,1028,,20220124,,,,0,공실이며 사무실분리되어 있습니다.,"['10년이내', '융자금없는']",공장,1,0,"5,300/530","5,300/530",industry,산업부동산,http://land.daara.co.kr/n_link.php?UID=2202589662,,FALSE,TRUE,http://land.daara.co.kr/n_link.php?UID=2202589662,FALSE,TRUE,0,0,FALSE,베스트공인중개사사무소,rory06320,FALSE,FALSE,FALSE,FALSE,,N
2202539786,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,2/-,180,SAME,FALSE,"1,800",825,313,,20220124,,,,0,1층95ㅍ,"['25년이상', '융자금없는']",공장,1,0,"1,800/180","1,800/180",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2202539786,,FALSE,TRUE,http://m.serve.co.kr/naver/rd.asp?UID=2202539786,FALSE,TRUE,0,0,FALSE,공장24시공인중개사사무소,p1154919,FALSE,FALSE,FALSE,FALSE,,N
2202590549,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,1/-,760,SAME,FALSE,"7,600",1256,1256,,20220124,,,,0,사무실분리되어있는 깨끗한 공장입니다.,"['15년이내', '융자금없는']",공장,1,0,"7,600/760","7,600/760",industry,산업부동산,http://land.daara.co.kr/n_link.php?UID=2202590549,,FALSE,TRUE,http://land.daara.co.kr/n_link.php?UID=2202590549,FALSE,TRUE,0,0,FALSE,베스트공인중개사사무소,rory06320,FALSE,FALSE,FALSE,FALSE,,N
2202507261,공장,R0,GJCG,공장/창고,E02,공장/창고,A1,매매,DOC,3/-,,SAME,FALSE,89억,1988,2955,,20220124,,,,0,"지하철도보가능 , 금액적인메리트있음 , 투자가치우수 , 신축2년차공장","['4년이내', 'CCTV']",공장,1,0,89억,89억,R114,부동산114,https://www.r114.com/z/depot/public/ArticleFromNbp.r114?UID=2202507261,,FALSE,TRUE,https://m.r114.com/?_c=redirect&_m=ArticleFromNbp&UID=2202507261,FALSE,TRUE,0,0,FALSE,성문공인중개사사무소,anys0707,FALSE,FALSE,FALSE,FALSE,,N
2201756894,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,2/-,200,SAME,FALSE,"2,000",952,452,,20220117,,,,0,,"['25년이상', '융자금없는']",공장,1,0,"2,000/200","2,000/200",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2201756894,,FALSE,TRUE,http://m.serve.co.kr/naver/rd.asp?UID=2201756894,FALSE,TRUE,37.521654,126.712503,TRUE,신흥공장부동산공인중개사사무소,w5743838,FALSE,FALSE,FALSE,FALSE,,N
2201811549,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,DOC,B1/15,60,SAME,FALSE,500,82,45,,20220117,,,,0,"타워부동산,전용14 ,갈산역 역세권,소형사무실 강추,세입자이사협의","['25년이내', '융자금없는', '역세권', '주차가능']",지식산업센터,1,0,500/60,500/60,bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2201811549,,FALSE,TRUE,,FALSE,FALSE,37.517433,126.719434,TRUE,타워부동산공인중개사사무소,522-1777,FALSE,FALSE,FALSE,FALSE,,N
2201757373,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,1/-,600,SAME,FALSE,"6,000",1485,686,,20220117,,,,0,,"['10년이내', '융자금없는']",공장,1,0,"6,000/600","6,000/600",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2201757373,,FALSE,TRUE,http://m.serve.co.kr/naver/rd.asp?UID=2201757373,FALSE,TRUE,37.522885,126.711574,TRUE,신흥공장부동산공인중개사사무소,w5743838,FALSE,FALSE,FALSE,FALSE,,N
2201807153,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,3/B1,500,SAME,FALSE,"5,000",1652,562,,20220117,,,,0,"1층40,1층170,2층170,층고4.5,프레스및임가공 정밀가공 추천.","['25년이내', '융자금없는', '엘리베이터']",공장,1,0,"5,000/500","5,000/500",industry,산업부동산,http://land.daara.co.kr/n_link.php?UID=2201807153,,FALSE,TRUE,http://land.daara.co.kr/n_link.php?UID=2201807153,FALSE,TRUE,37.523156,126.696585,TRUE,가공단부동산공인중개사사무소,,FALSE,FALSE,FALSE,FALSE,,N
2201816394,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,6/-,700,SAME,FALSE,"7,000",1652,4819,,20220117,,,,0,대형차진입 주차편리 5층전용350 화물승강기 카리프트 2대,"['4년이내', '융자금없는']",공장,1,0,"7,000/700","7,000/700",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2201816394,,FALSE,TRUE,,FALSE,FALSE,37.519832,126.711002,TRUE,경인공인중개사사무소,jyj11jjj,FALSE,FALSE,FALSE,FALSE,,N
2201863887,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,DOC,11월 14일,85,SAME,FALSE,"1,000",116,57,,20220117,,,,0,은근히 넓어서 쓰임새 좋은 첫입주 사무실,"['2년이내', '역세권', '주차가능']",지식산업센터,1,0,"1,000/85","1,000/85",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2201863887,,FALSE,TRUE,http://m.serve.co.kr/naver/rd.asp?UID=2201863887,FALSE,TRUE,37.517124,126.718434,TRUE,부평산단공인중개사사무소,bpsd33,FALSE,FALSE,FALSE,FALSE,,N
